587689.2796917792,4141291.414468013
587689.2978921421,4141291.484691691
587689.3339467846,4141291.6253108294
587689.3521173132,4141291.695522684
587689.370282766,4141291.765682644
587689.4063568641,4141291.906378573
587689.424513395,4141291.9765266255
587689.4426770611,4141292.046715477
587689.460828387,4141292.1168436026
587689.4789976989,4141292.18701994
587689.5150739168,4141292.3276728005
587689.5332514548,4141292.397857851
587689.5514147504,4141292.468017687
587689.5695820353,4141292.538170753
587689.6056749629,4141292.67880248
587689.6238563153,4141292.7489278517
587689.642789355,4141292.8211087743
587689.6789482336,4141292.961853559
587689.6971744599,4141293.0320720584
587689.7154050535,4141293.10229968
587689.7336493946,4141293.1725693136
587689.7519028162,4141293.2428424964
587689.7880154405,4141293.3835384273
587689.8062082395,4141293.4537442494
587689.8243986996,4141293.523947198
587689.8425837457,4141293.594183984
587689.8787143414,4141293.7349144444
587689.8969162768,4141293.80510724
587689.9151085627,4141293.8752717217
587689.9512406781,4141294.015961668
587689.9694178523,4141294.0861488716
587689.9875900578,4141294.1563449274
587690.0055709429,4141294.226930519
587690.0235530996,4141294.297563072
587690.0594115736,4141294.438650483
587690.0773653879,4141294.5092651052
587690.0953109924,4141294.5798507007
587690.1132607852,4141294.6504615727
587690.1490758037,4141294.7915486568
587690.1670064791,4141294.8621537206
587690.1849474018,4141294.932781813
587690.2028744363,4141295.00336426
587690.238683126,4141295.144486898
587690.2574617781,4141295.2168052937
587690.2754701031,4141295.2874739817
587690.2934671167,4141295.358086491
587690.3293855926,4141295.4992926507
587690.3473823738,4141295.5698999637
587690.3653912009,4141295.640555867
587690.3834195896,4141295.7112315376
587690.4193386511,4141295.8523278763
587690.4373502004,4141295.9229648425
587690.4553462574,4141295.9935307335
587690.4733681032,4141296.064201645
587690.5092785461,4141296.205290431
587690.5272917008,4141296.2758955294
587690.5452959111,4141296.3464840907
587690.5811828675,4141296.487516141
587690.5991964806,4141296.558137946
587690.6171948496,4141296.6286708415
587690.635209757,4141296.699281064
587690.6532074208,4141296.769824649
587690.6891188305,4141296.9109178996
587690.707109809,4141296.981521099
587690.7250749287,4141297.0521229752
587690.7430125589,4141297.122726332
587690.7786884515,4141297.2637661356
587690.7965391923,4141297.334302574
587690.8151031251,4141297.4064518954
587690.850835013,4141297.5475616506
587690.868751305,4141297.6181340255
587690.886673084,4141297.688737533
587690.9045961443,4141297.7593146674
587690.9225191697,4141297.829884158
